exponent,min_runtime_old,min_runtime_new
78,9.470000804867595e-06,4.529996658675373e-06
79,9.569994290359318e-06,4.9100053729489446e-06
80,9.700001101009548e-06,3.7700010580010712e-06
81,9.740004315972328e-06,4.220004484523088e-06
82,9.919996955431998e-06,4.1289968066848814e-06
83,1.0119998478330672e-05,4.669993359129876e-06
84,1.0240000847261399e-05,4.210996848996729e-06
85,1.0399999155197293e-05,4.680005076806992e-06
86,1.0399999155197293e-05,4.6100030886009336e-06
87,1.052000152412802e-05,5.030997272115201e-06
88,1.0779993317555636e-05,4.230998456478119e-06
89,1.0839998139999807e-05,4.670997441280633e-06
90,1.1459997040219605e-05,4.631001502275467e-06
91,1.106999843614176e-05,5.000001692678779e-06
92,1.1160002031829208e-05,4.659996193367988e-06
93,1.1290001566521823e-05,5.080000846646726e-06
94,1.137000072048977e-05,5.100002454128116e-06
95,1.5350000467151403e-05,5.430003511719406e-06
96,1.1650001397356391e-05,3.950000973418355e-06
97,1.1739997717086226e-05,4.350004019215703e-06
98,1.189999602502212e-05,4.289999196771532e-06
99,1.2009993952233344e-05,4.720001015812159e-06
100,1.6149999282788485e-05,4.360001184977591e-06
101,1.2250005966052413e-05,4.759996954817325e-06
102,1.224000152433291e-05,4.760004230774939e-06
103,1.229000190505758e-05,5.130001227371395e-06
104,1.2520002201199532e-05,4.4000043999403715e-06
105,1.261000579688698e-05,4.739995347335935e-06
106,1.2689997674897313e-05,4.760004230774939e-06
107,1.2939999578520656e-05,5.189998773857951e-06
108,1.2880002032034099e-05,4.800000169780105e-06
109,1.2980002793483436e-05,5.339999916031957e-06
110,1.3129996659699827e-05,5.179994332138449e-06
111,1.3329998182598501e-05,5.6100034271366894e-06
112,1.3349999790079892e-05,4.389999958220869e-06
113,1.3559998478740454e-05,4.820001777261496e-06
114,1.3559998478740454e-05,4.829998943023384e-06
115,1.387999509461224e-05,5.209993105381727e-06
116,1.4049997844267637e-05,4.820001777261496e-06
117,1.3999997463542968e-05,5.179994332138449e-06
118,1.4279998140409589e-05,5.250003596302122e-06
119,1.4290002582129091e-05,5.85000088904053e-06
120,1.4439996448345482e-05,4.959998477715999e-06
121,1.4419994840864092e-05,5.339999916031957e-06
122,1.4650999219156802e-05,5.289999535307288e-06
123,1.4880002709105611e-05,5.750000127591193e-06
124,1.4899997040629387e-05,5.369001883082092e-06
125,1.5220000932458788e-05,5.760004569310695e-06
126,1.5160003385972232e-05,5.760004569310695e-06
127,1.535999763291329e-05,6.210000719875097e-06
128,1.5400000847876072e-05,4.339999577496201e-06
129,1.5630001144018024e-05,4.729998181574047e-06
130,1.5609999536536634e-05,4.720001015812159e-06
131,1.5860001440159976e-05,5.139998393133283e-06
132,1.5910998627077788e-05,4.759996954817325e-06
133,1.5980003809090704e-05,5.1489987527020276e-06
134,1.6130994481500238e-05,5.279995093587786e-06
135,1.642899587750435e-05,5.6299977586604655e-06
136,1.6610996681265533e-05,4.76899731438607e-06
137,1.671099744271487e-05,5.290996341500431e-06
138,1.741100277286023e-05,5.228997906669974e-06
139,1.6931000573094934e-05,5.6110002333298326e-06
140,1.7108999600168318e-05,5.23999915458262e-06
141,1.708999479888007e-05,5.7399956858716905e-06
142,1.7229001969099045e-05,5.640002200379968e-06
143,1.7210004443768412e-05,6.050999218132347e-06
144,1.7550999473314732e-05,4.870998964179307e-06
145,1.75400055013597e-05,5.271002009976655e-06
146,1.7799997294787318e-05,5.289999535307288e-06
147,1.7849997675511986e-05,5.699999746866524e-06
148,1.8039994756691158e-05,5.380003130994737e-06
149,1.8020000425167382e-05,5.75100420974195e-06
150,1.813000562833622e-05,5.7299985201098025e-06
151,5.339000199455768e-05,6.10999995842576e-06
152,1.835999864852056e-05,5.339999916031957e-06
153,1.894000160973519e-05,5.859998054802418e-06
154,1.8840000848285854e-05,5.790003342553973e-06
155,1.889999839477241e-05,6.179994670674205e-06
156,1.8910002836491913e-05,5.7200013543479145e-06
157,1.9109997083432972e-05,6.160000339150429e-06
158,1.9129998690914363e-05,6.169997504912317e-06
159,1.951000012923032e-05,6.580004992429167e-06
160,1.9619998056441545e-05,4.990004526916891e-06
161,4.715999966720119e-05,5.400004738476127e-06
162,1.981999957934022e-05,5.430003511719406e-06
163,2.005999704124406e-05,5.89000410400331e-06
164,2.0200001017656177e-05,5.440000677481294e-06
165,2.0330000552348793e-05,6.1499958974309266e-06
166,2.0219995349179953e-05,1.714999962132424e-05
167,2.0449995645321906e-05,6.279995432123542e-06
168,2.0519997633527964e-05,5.440000677481294e-06
169,3.9729995478410274e-05,5.9399972087703645e-06
170,2.095999661833048e-05,5.9399972087703645e-06
171,2.099000266753137e-05,6.319998647086322e-06
172,2.1220002963673323e-05,6.059999577701092e-06
173,2.1339998056646436e-05,6.299997039604932e-06
174,0.00023579999833600596,4.2979998397640884e-05
175,2.1530002413783222e-05,6.70000008540228e-06
176,2.1719999494962394e-05,5.549998604692519e-06
177,2.180999581469223e-05,5.990004865452647e-06
178,2.1769999875687063e-05,6.029993528500199e-06
179,2.2009997337590903e-05,6.629998097196221e-06
180,2.2270003682933748e-05,6.0399979702197015e-06
181,4.08000050811097e-05,6.429996574297547e-06
182,2.279000182170421e-05,6.4300038502551615e-06
183,2.2560001525562257e-05,6.8400040618143976e-06
184,2.279000182170421e-05,6.130998372100294e-06
185,2.3079999664332718e-05,3.682999522425234e-05
186,2.298999606864527e-05,6.50000583846122e-06
187,2.3268999939318746e-05,6.9110028562135994e-06
188,2.336000034119934e-05,6.570000550709665e-06
189,2.3500004317611456e-05,6.970003596507013e-06
190,2.3530999897047877e-05,6.920003215782344e-06
191,2.3690001398790628e-05,7.339993317145854e-06
192,2.3669002985116094e-05,5.448993761092424e-06
193,2.3991000489331782e-05,5.9200028772465885e-06
194,2.422000397928059e-05,5.849004082847387e-06
195,2.4209002731367946e-05,6.2489998526871204e-06
196,2.429099549772218e-05,5.959998816251755e-06
197,2.4718996428418905e-05,6.289999873843044e-06
198,2.4819993996061385e-05,6.308997399173677e-06
199,2.4879998818505555e-05,6.7110013333149254e-06
200,2.5000001187436283e-05,5.8299992815591395e-06
201,2.6180001441389322e-05,6.3300030888058245e-06
202,2.5239998649340123e-05,6.400005077011883e-06
203,2.5350003852508962e-05,6.669994036201388e-06
204,2.5440000172238797e-05,6.319998647086322e-06
205,2.907999441958964e-05,6.7300061346031725e-06
206,2.567000046838075e-05,6.750000466126949e-06
207,0.00022008999803801998,7.220005500130355e-06
208,2.6150002668146044e-05,6.009999196976423e-06
209,2.618999860715121e-05,6.509995728265494e-06
210,2.6399997295811772e-05,6.360001862049103e-06
211,2.627000503707677e-05,6.829999620094895e-06
212,5.511999916052446e-05,6.520000169984996e-06
213,2.6859997888095677e-05,6.909998774062842e-06
214,2.6969995815306902e-05,6.889997166581452e-06
215,2.854999911505729e-05,7.340000593103468e-06
216,2.741999924182892e-05,6.489994120784104e-06
217,2.8869995730929077e-05,7.5400021160021424e-06
218,2.7739995857700706e-05,9.41099933697842e-05
219,2.7680005587171763e-05,7.309994543902576e-06
220,2.7829999453388155e-05,6.999995093792677e-06
221,2.79099986073561e-05,7.400005415547639e-06
222,2.8139998903498054e-05,7.379996532108635e-06
223,3.311999898869544e-05,7.810005627106875e-06
224,3.94689996028319e-05,6.189999112393707e-06
225,2.8349997592158616e-05,6.579997716471553e-06
226,2.9650000215042382e-05,6.559996108990163e-06
227,2.8750000637955964e-05,7.040005584713072e-06
228,2.8750000637955964e-05,6.649999704677612e-06
229,2.8989998099859804e-05,7.059999916236848e-06
230,2.9499999072868377e-05,7.129994628485292e-06
231,2.9620001441799104e-05,7.479997293557972e-06
232,2.967999898828566e-05,6.670001312159002e-06
233,2.970999776152894e-05,7.059999916236848e-06
234,2.9779999749734998e-05,7.039998308755457e-06
235,3.0409995815716684e-05,7.5400021160021424e-06
236,3.062000178033486e-05,7.180002285167575e-06
237,3.063000622205436e-05,7.90000194683671e-06
238,3.0649993277620524e-05,7.599999662488699e-06
239,3.064000338781625e-05,8.009999874047935e-06
240,3.073999687330797e-05,6.889997166581452e-06
241,3.0949995561968535e-05,7.260001439135522e-06
242,3.2739997550379485e-05,7.319998985622078e-06
243,3.109999670414254e-05,7.78999674366787e-06
244,3.140999615425244e-05,7.289992936421186e-06
245,3.147000097669661e-05,7.670001650694758e-06
246,3.1629999284632504e-05,7.739996362943202e-06
247,3.170000127283856e-05,8.130002242978662e-06
248,3.170999843860045e-05,7.299997378140688e-06
249,3.196999750798568e-05,7.770002412144095e-06
250,3.232999733882025e-05,7.83999712439254e-06
251,3.232000017305836e-05,8.240000170189887e-06
252,3.235999611206353e-05,7.819995516911149e-06
253,5.5439995776396245e-05,1.3370001397561282e-05
254,3.268000000389293e-05,8.229995728470385e-06
255,3.7820005672983825e-05,8.639995940029621e-06
256,3.3029995393007994e-05,6.370006303768605e-06
257,3.4889999369625e-05,6.920003215782344e-06
258,3.366999590070918e-05,1.1240001185797155e-05
259,3.375999949639663e-05,7.31000181986019e-06
260,6.847999611636624e-05,6.890004442539066e-06
261,3.398999979253858e-05,7.410002581309527e-06
262,3.432000085012987e-05,7.329996151383966e-06
263,3.44400032190606e-05,7.779999577905983e-06
264,3.495999408187345e-05,6.890004442539066e-06
265,3.477000427665189e-05,7.390000973828137e-06
266,3.468000068096444e-05,1.1970005289185792e-05
267,3.479999577393755e-05,7.83999712439254e-06
268,3.50600021192804e-05,7.470000127796084e-06
269,3.536000440362841e-05,7.9200035543181e-06
270,3.5790995752904564e-05,7.779999577905983e-06
271,3.5919998481404036e-05,8.290000550914556e-06
272,3.6129000363871455e-05,7.059999916236848e-06
273,3.628000558819622e-05,7.5400021160021424e-06
274,3.635000030044466e-05,7.4499985203146935e-06
275,3.692999598570168e-05,7.9200035543181e-06
276,4.128000000491738e-05,7.560003723483533e-06
277,7.51899933675304e-05,8.030001481529325e-06
278,3.709000156959519e-05,7.949995051603764e-06
279,0.00011910999455722049,8.489994797855616e-06
280,7.813000411260873e-05,7.620001269970089e-06
281,3.7429999792948365e-05,8.080001862253994e-06
282,3.755999932764098e-05,8.089999028015882e-06
283,3.8070000300649554e-05,8.499999239575118e-06
284,3.8279998989310116e-05,8.549999620299786e-06
285,3.822999860858545e-05,8.570001227781177e-06
286,3.8700003642588854e-05,8.499999239575118e-06
287,3.8890000723768026e-05,8.940005500335246e-06
288,3.857000410789624e-05,7.360002200584859e-06
289,3.874999674735591e-05,7.800001185387373e-06
290,3.8919999497011304e-05,7.759997970424592e-06
291,3.895999543601647e-05,1.3289994967635721e-05
292,3.946999640902504e-05,7.779999577905983e-06
293,4.61999952676706e-05,8.269998943433166e-06
294,3.985999501310289e-05,8.279996109195054e-06
295,3.993000427726656e-05,8.799994247965515e-06
296,6.176999886520207e-05,8.05999297881499e-06
297,8.285000512842089e-05,8.460003300569952e-06
298,4.080899816472083e-05,8.390998118557036e-06
299,6.73200047458522e-05,9.659997886046767e-06
300,4.626900044968352e-05,8.37999687064439e-06
301,4.1880004573613405e-05,8.899995009414852e-06
302,4.159999662078917e-05,8.870003512129188e-06
303,4.1860002966132015e-05,9.310002496931702e-06
304,4.550000448944047e-05,1.0859999747481197e-05
305,4.5020002289675176e-05,1.1540003470145166e-05
306,9.293999755755067e-05,1.1299998732283711e-05
307,4.5310000132303685e-05,1.1989999620709568e-05
308,4.8169997171498835e-05,1.1409996659494936e-05
309,4.595000064000487e-05,1.1839998478535563e-05
310,4.572000034386292e-05,1.200000406242907e-05
311,4.579000233206898e-05,1.2500000593718141e-05
312,5.246000364422798e-05,1.191999763250351e-05
313,4.629999602911994e-05,1.2260003131814301e-05
314,4.6460001613013446e-05,1.1929994798265398e-05
315,4.671999340644106e-05,1.250999775948003e-05
316,4.7030000132508576e-05,1.1979995178990066e-05
317,4.407000233186409e-05,9.53999551711604e-06
318,4.425000224728137e-05,9.429997589904815e-06
319,4.4770000386051834e-05,1.0030002158600837e-05
320,4.459999763639644e-05,7.9200035543181e-06
321,4.4770000386051834e-05,8.369999704882503e-06
322,5.479000537889078e-05,1.3260003470350057e-05
323,5.4970005294308066e-05,1.3729993952438235e-05
324,5.543000588659197e-05,1.3539996871259063e-05
325,5.5389995395671576e-05,1.5600002370774746e-05
326,5.558999691857025e-05,1.3959004718344659e-05
327,5.589999636868015e-05,1.4410004951059818e-05
328,5.626000347547233e-05,1.3609002053271979e-05
329,5.630899977404624e-05,1.396999869029969e-05
330,5.643100303132087e-05,1.3889999536331743e-05
331,5.6680000852793455e-05,1.4459998055826873e-05
332,5.827000131830573e-05,1.3899996702093631e-05
333,5.830000009154901e-05,1.5810001059435308e-05
334,6.336999649647623e-05,1.4359997294377536e-05
335,6.381999992299825e-05,1.6140002117026597e-05
336,6.84200058458373e-05,1.3760000001639128e-05
337,6.908999785082415e-05,1.5300000086426735e-05
338,7.349999941652641e-05,1.5559999155811965e-05
339,4.831000114791095e-05,9.780000254977494e-06
340,4.869000258622691e-05,9.169001714326441e-06
341,4.882900248048827e-05,9.65000072028488e-06
342,4.909999552182853e-05,9.57999873207882e-06
343,4.9109999963548034e-05,1.0029005352407694e-05
344,4.916900070384145e-05,9.160001354757696e-06
345,6.388899782905355e-05,9.810006304178387e-06
346,5.0260001444257796e-05,9.719995432533324e-06
347,4.9980000767391175e-05,1.014999725157395e-05
348,5.0330003432463855e-05,9.71000554272905e-06
349,5.063999560661614e-05,1.0180003300774843e-05
350,5.075999797554687e-05,1.0140000085812062e-05
351,5.067000165581703e-05,1.0590003512334079e-05
352,5.100999987917021e-05,8.930001058615744e-06
353,5.108000186737627e-05,9.688999853096902e-06
354,5.1480004913173616e-05,9.379997209180146e-06
355,7.068900595186278e-05,9.88999818218872e-06
356,5.208999937167391e-05,9.520001185592264e-06
357,5.176000559004024e-05,1.4800003555137664e-05
358,5.197999416850507e-05,1.006900129141286e-05
359,5.226000212132931e-05,1.0419993486721069e-05
360,5.258899909676984e-05,9.668998245615512e-06
361,5.290900298859924e-05,1.0089999705087394e-05
362,5.300999328028411e-05,1.0069998097606003e-05
363,5.8379999245516956e-05,1.0539995855651796e-05
364,5.353999586077407e-05,1.0030002158600837e-05
365,5.3499999921768904e-05,1.0529998689889908e-05
366,5.357000190997496e-05,1.0460003977641463e-05
367,5.416999920271337e-05,1.0980002116411924e-05
368,5.416000203695148e-05,9.90999978967011e-06
369,5.463999696075916e-05,1.0329997166991234e-05
370,5.4650001402478665e-05,1.0340001608710736e-05
371,5.481999687617645e-05,1.0730000212788582e-05
372,5.4960000852588564e-05,1.0279996786266565e-05
373,5.541000427911058e-05,1.071999577106908e-05
374,5.563999729929492e-05,1.0789997759275138e-05
375,5.558999691857025e-05,1.123999390983954e-05
376,8.332099969265983e-05,1.0320000001229346e-05
377,6.060899613657966e-05,1.0839998139999807e-05
378,5.6349999795202166e-05,1.0769996151793748e-05
379,5.6730001233518124e-05,1.134999911300838e-05
380,5.647000216413289e-05,1.078000059351325e-05
381,5.6899996707215905e-05,1.13099958980456e-05
382,6.153000140329823e-05,1.1379997886251658e-05
383,5.723000504076481e-05,1.19399992399849e-05
384,5.768000119132921e-05,9.399998816661537e-06
385,5.760999920312315e-05,9.949995728675276e-06
386,5.789999704575166e-05,9.960000170394778e-06
387,6.013999518472701e-05,1.0370000381954014e-05
388,5.827100540045649e-05,9.86999657470733e-06
389,5.9040001360699534e-05,1.049999991664663e-05
390,6.335000216495246e-05,1.0370000381954014e-05
391,7.393999840132892e-05,1.0859999747481197e-05
392,5.90900017414242e-05,1.0039999324362725e-05
393,5.922000127611682e-05,1.0490002750884742e-05
394,5.9650003095157444e-05,1.0420000762678683e-05
395,5.9710000641644e-05,1.0880001354962587e-05
396,6.0179998399689794e-05,1.5209996490739286e-05
397,6.013999518472701e-05,1.0980002116411924e-05
398,5.8859994169324636e-05,1.0930001735687256e-05
399,9.963999764295295e-05,1.1399999493733048e-05
400,6.107999797677621e-05,1.0119998478330672e-05
401,0.00010255000233883038,1.0599993402138352e-05
402,6.180000491440296e-05,1.0589996236376464e-05
403,6.14099990343675e-05,1.111000165110454e-05
404,6.191000284161419e-05,1.0599993402138352e-05
405,6.223999662324786e-05,1.1219999578315765e-05
406,6.653000309597701e-05,1.1099997209385037e-05
407,5.858000076841563e-05,1.1530995834618807e-05
408,6.275099440244958e-05,1.0650001058820635e-05
409,6.282999675022438e-05,1.1989999620709568e-05
410,6.304999988060445e-05,1.1100004485342652e-05
411,6.728999869665131e-05,1.168000017059967e-05
412,6.350000330712646e-05,1.1290001566521823e-05
413,6.36000040685758e-05,1.1709998943842947e-05
414,6.37400007690303e-05,1.1750002158805728e-05
415,6.424000457627699e-05,1.2299999070819467e-05
416,6.859999848529696e-05,1.0629999451339245e-05
417,6.447999476222321e-05,1.1050004104617983e-05
418,6.581000343430787e-05,1.1039999662898481e-05
419,6.520999886561185e-05,1.1579999409150332e-05
420,6.51600057608448e-05,1.1149997590109706e-05
421,6.546999793499708e-05,1.1590003850869834e-05
422,6.557999586220831e-05,1.1570002243388444e-05
423,6.592999852728099e-05,1.2069001968484372e-05
424,6.619000487262383e-05,1.109000004362315e-05
425,6.633999873884022e-05,1.1711003025993705e-05
426,6.656000186922029e-05,1.1629002983681858e-05
427,7.115100015653297e-05,1.217100361827761e-05
428,6.69109940645285e-05,1.1880001693498343e-05
429,6.725999992340803e-05,1.2181000784039497e-05
430,6.747100269421935e-05,1.2130003597121686e-05
431,6.762999692000449e-05,1.252999936696142e-05
432,6.769000174244866e-05,1.13099958980456e-05
433,6.862999725854024e-05,1.1780000932049006e-05
434,6.851000216556713e-05,1.1809999705292284e-05
435,6.884000322315842e-05,1.2370001059025526e-05
436,6.878000567667186e-05,1.1789998097810894e-05
437,6.91699970047921e-05,1.2249998690094799e-05
438,6.876999395899475e-05,1.2189993867650628e-05
439,6.93199981469661e-05,1.2669996067415923e-05
440,6.99399970471859e-05,1.1850002920255065e-05
441,6.9500005338341e-05,1.2420998245943338e-05
442,6.995999865466729e-05,1.2420001439750195e-05
443,8.848000288708135e-05,1.2960001186002046e-05
444,6.998000026214868e-05,1.255000097444281e-05
445,7.027999527053908e-05,1.2880002032034099e-05
446,7.067999831633642e-05,1.2909003999084234e-05
447,7.064899546094239e-05,1.3409997336566448e-05
448,7.106900011422113e-05,1.141000393545255e-05
449,7.126000127755105e-05,1.1880001693498343e-05
450,7.313999958569184e-05,1.1789998097810894e-05
451,7.161000394262373e-05,1.2349999451544136e-05
452,7.188000017777085e-05,1.1809999705292284e-05
453,7.198000093922019e-05,1.2388998584356159e-05
454,7.211099728010595e-05,1.2260003131814301e-05
455,6.822899740654975e-05,1.3208999007474631e-05
456,7.718000415479764e-05,1.2011005310341716e-05
457,7.257000106619671e-05,1.2600001355167478e-05
458,0.00010750099318102002,1.2739998055621982e-05
459,7.224999717436731e-05,1.349000376649201e-05
460,8.26800023787655e-05,1.2709999282378703e-05
461,7.532999734394252e-05,1.3820004824083298e-05
462,5.206999776419252e-05,1.0230003681499511e-05
463,7.24400015315041e-05,1.3939999917056412e-05
464,7.447999814758077e-05,1.237099786521867e-05
465,7.455100421793759e-05,1.3539996871259063e-05
466,5.1889001042582095e-05,9.809999028220773e-06
467,5.117000546306372e-05,1.3711003703065217e-05
468,5.701999907614663e-05,1.2878997949883342e-05
469,7.78499961597845e-05,1.3429002137854695e-05
470,7.822999759810045e-05,1.3580000086221844e-05
471,7.883000216679648e-05,1.4279998140409589e-05
472,0.00010556999768596143,1.3840006431564689e-05
473,8.861000242177397e-05,1.4960001863073558e-05
474,8.709999383427203e-05,1.4830002328380942e-05
475,8.227000216720626e-05,1.5270001313183457e-05
476,8.125000022118911e-05,1.4879995433147997e-05
477,8.223999611800537e-05,1.5670004358980805e-05
478,7.668999751331285e-05,1.5109995729289949e-05
479,7.797999569447711e-05,1.6140002117026597e-05
480,8.333999721799046e-05,1.2429998605512083e-05
481,5.343999509932473e-05,1.026000245474279e-05
482,5.334000161383301e-05,1.0130002920050174e-05
483,0.00018498999997973442,1.2780001270584762e-05
484,8.178999996744096e-05,1.39499970828183e-05
485,8.20600034785457e-05,1.5109995729289949e-05
486,8.51399963721633e-05,1.3329998182598501e-05
487,7.596999785164371e-05,1.5860001440159976e-05
488,8.235999848693609e-05,2.1179999748710543e-05
489,7.968000136315823e-05,1.4739998732693493e-05
490,9.231999865733087e-05,1.4920005924068391e-05
491,7.917999755591154e-05,1.545999839436263e-05
492,8.632000390207395e-05,1.5390003682114184e-05
493,8.55999969644472e-05,1.5650002751499414e-05
494,8.495999645674601e-05,1.550000160932541e-05
495,8.553000225219876e-05,1.6589998267591e-05
496,8.728999819140881e-05,1.4820005162619054e-05
497,8.7779997556936e-05,1.4630000805482268e-05
498,8.799000352155417e-05,1.495000469731167e-05
499,9.467999916523695e-05,1.610000617802143e-05
500,8.700100443093106e-05,1.5930003428366035e-05
501,0.00018317899957764894,1.62090000230819e-05
502,8.739999611862004e-05,1.597999653313309e-05
503,8.765999518800527e-05,1.613000495126471e-05
504,8.720999903744087e-05,1.5769997844472528e-05
505,8.487999730277807e-05,1.5249999705702066e-05
506,8.764000085648149e-05,1.7840000509750098e-05
507,9.009100176626816e-05,1.5970006643328816e-05
508,8.84200053405948e-05,1.5950005035847425e-05
509,7.812999683665112e-05,1.1840005754493177e-05
510,5.978999979561195e-05,1.4689998351968825e-05
511,9.400999988429248e-05,1.6250000044237822e-05
512,6.452999514294788e-05,9.90999978967011e-06
513,7.55299988668412e-05,1.0399999155197293e-05
514,8.487000013701618e-05,1.8790000467561185e-05
515,7.00899981893599e-05,1.460000203223899e-05
516,8.432000322500244e-05,1.4920005924068391e-05
517,9.420000424142927e-05,1.4299999747890979e-05
518,8.554099622415379e-05,1.080000220099464e-05
519,8.386899571632966e-05,1.4211000234354287e-05
520,7.663999713258818e-05,1.3860000763088465e-05
521,0.00011299099423922598,1.434000296285376e-05
522,8.630000229459256e-05,1.3869997928850353e-05
523,0.00012630000128410757,1.59010014613159e-05
524,7.899999764049426e-05,1.4019999071024358e-05
525,0.00010009999823523685,1.4279998140409589e-05
526,7.425999501720071e-05,1.278999843634665e-05
527,8.580000576330349e-05,1.1830001312773675e-05
528,6.121999467723072e-05,1.4049997844267637e-05
529,8.643999899504706e-05,1.1149000783916563e-05
530,6.604000373044983e-05,1.1269999959040433e-05
531,8.990999776870012e-05,1.5120000171009451e-05
532,0.00011239999730605632,1.4410004951059818e-05
533,7.891999848652631e-05,1.5799996617715806e-05
534,0.00011620099394349381,1.6928999684751034e-05
535,9.162900096271187e-05,1.586900179972872e-05
536,9.200000204145908e-05,1.4989993360359222e-05
537,9.068000508705154e-05,1.5450998034793884e-05
538,9.27299988688901e-05,1.9589999283198267e-05
539,9.06000059330836e-05,1.8419996195007116e-05
540,0.00010496000322746113,1.587000588187948e-05
541,9.266899724025279e-05,1.7080004909075797e-05
542,9.007900371216238e-05,1.7471000319346786e-05
543,9.889100329019129e-05,1.6729994968045503e-05
544,9.339000098407269e-05,1.4889999874867499e-05
545,9.264999971492216e-05,1.5489997167605907e-05
546,9.27500004763715e-05,1.599999814061448e-05
547,9.362000128021464e-05,1.5691002772655338e-05
548,9.268899884773418e-05,1.5249999705702066e-05
549,9.454000246478245e-05,1.5729994629509747e-05
550,0.00011968000035267323,1.5860001440159976e-05
551,0.0010951599979307503,1.6270001651719213e-05
552,0.0001029799968819134,5.023000267101452e-05
553,0.00010225999722024426,1.6840000171214342e-05
554,0.00010237999958917499,1.6710000636521727e-05
555,9.46200016187504e-05,1.666000025579706e-05
556,9.621900244383141e-05,1.5639998309779912e-05
557,9.505100024398416e-05,1.5879995771683753e-05
558,9.447999764233828e-05,1.6359997971449047e-05
559,0.00010099999781232327,1.6689999029040337e-05
560,9.547000081511214e-05,1.5249999705702066e-05
561,9.385000157635659e-05,1.5680001524742693e-05
562,0.0001782100007403642,1.5700003132224083e-05
563,9.480000153416768e-05,1.656999666010961e-05
564,9.589999535819516e-05,1.5970006643328816e-05
565,9.70900000538677e-05,1.7589998606126755e-05
566,9.888999920804054e-05,1.6639998648315668e-05
567,9.980000322684646e-05,1.7009995644912124e-05
568,9.762000263435766e-05,1.5691002772655338e-05
569,0.00010471099813003093,1.7120000848080963e-05
570,0.00012287999561522156,1.686999894445762e-05
571,0.00010130000009667128,1.717999839456752e-05
572,0.0001796300057321787,1.715999678708613e-05
573,0.00011721999908331782,1.7250000382773578e-05
574,0.00010251999628962949,1.729000359773636e-05
575,0.00010944999667117372,1.8099002772942185e-05
576,0.00013846000365447253,1.6220001270994544e-05
577,0.00010296000255038962,1.6151003364939243e-05
578,0.00011056900257244706,1.6490994312334806e-05
579,0.00010298000415787101,3.296899376437068e-05
580,0.00010448999819345772,1.6439997125416994e-05
581,0.00010133000614587218,1.689000055193901e-05
582,0.00010494000161997974,1.6639998648315668e-05
583,0.0001003399956971407,1.7160004063043743e-05
584,0.00011263000487815589,5.596999835688621e-05
585,0.0001066799959517084,1.656999666010961e-05
586,0.00010558000212768093,1.7040001694113016e-05
587,0.00011205999908270314,2.215000131400302e-05
588,0.00010888899851124734,1.9120001525152475e-05
589,0.0001469389972044155,1.750000228639692e-05
590,0.00012843900185544044,1.7099999240599573e-05
591,0.00010476000170456246,1.866000093286857e-05
592,0.00010642000415828079,1.6870995750650764e-05
593,0.00013042099453741685,1.717999839456752e-05
594,0.0001047609985107556,1.7239995941054076e-05
595,0.00011192099918844178,1.7778998881112784e-05
596,0.0001054499953170307,1.69100021594204e-05
597,0.00010402000043541193,1.7689999367576092e-05
598,0.00010751000081654638,1.717999839456752e-05
599,0.00010764999751700088,1.813000562833622e-05
600,0.00011459000234026462,1.769999653333798e-05
601,0.00010721999569796026,1.7990001651924103e-05
602,0.00010643099813023582,1.8200000340584666e-05
603,0.0001122899993788451,1.866000093286857e-05
604,0.00010964000102831051,1.745999907143414e-05
605,0.00018822999845724553,1.8489998183213174e-05
606,0.00010905999806709588,1.832999987527728e-05
607,0.00012479999713832512,1.8740000086836517e-05
608,0.00011000000085914508,1.7210004443768412e-05
609,0.00011283999629085883,1.8170001567341387e-05
610,0.00011703000200213864,1.7060003301594406e-05
611,0.0001062400042428635,1.8500002624932677e-05
612,0.00011612000525929034,1.7771002603694797e-05
613,0.00016136000340338796,1.8648999684955925e-05
614,0.00010490999557077885,1.8170001567341387e-05
615,0.00010693999502109364,1.8939994333777577e-05
616,0.00010747000487754121,1.7319995095022023e-05
617,0.00010893000580836087,1.8860002455767244e-05
618,0.0001118400032282807,2.802000381052494e-05
619,0.0001122899993788451,1.9120001525152475e-05
620,0.00011372999870218337,1.9359998987056315e-05
621,0.0001138400039053522,1.8889993953052908e-05
622,0.00011132000508951023,1.802999759092927e-05
623,0.00011457000073278323,2.0580002455972135e-05
624,0.00011706000077538192,1.745999907143414e-05
625,0.00011516900121932849,1.7879996448755264e-05
626,0.00014835900219623,1.887999678729102e-05
627,0.00010053000005427748,2.753999433480203e-05
628,0.00012553000124171376,1.9719998817890882e-05
629,0.00016013999993447214,2.0890001906082034e-05
630,0.00011531999916769564,1.5008998161647469e-05
631,9.883999882731587e-05,2.6009001885540783e-05
632,0.00011812899901997298,1.7879996448755264e-05
633,0.00012536100257420912,3.012000524904579e-05
634,0.0001023399963742122,1.8259997887071222e-05
635,0.00011518999963300303,2.8700000257231295e-05
636,9.945000056177378e-05,1.8459999409969896e-05
637,0.00014975999511079863,2.6939997042063624e-05
638,0.00013707000471185893,2.9060000088065863e-05
639,0.00013638000382343307,2.9409995477180928e-05
640,0.00011936999362660572,2.5829998776316643e-05
641,0.00011359999916749075,1.750000228639692e-05
642,8.289999823318794e-05,1.7909995221998543e-05
643,0.00020095999934710562,2.220000169472769e-05
644,0.0002676599979167804,2.909999602707103e-05
645,0.00038551000034203753,2.84690031548962e-05
